Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C),Cloud_Fraction,Long_wave_radiation_flux,Short_wave_radiation_flux,Precipitation
11/16/2021,17.61111111,5.388888889,48.1,2.905677246,1009.14422,21.9,0.240499994,-79.3961029,123.593788,0.02484
11/17/2021,16.77777778,8.888888889,61,2.503352705,1012.53061,21.7,0.498699987,-68.161087,116.851929,0
11/18/2021,16.44444444,9.388888889,64.3,2.458649978,1012.53061,22.1,0.479099988,-61.9284515,109.302071,0
11/19/2021,16.05555556,7.444444444,57.7,3.129190881,1009.14422,21.9,0.605999985,-65.3765717,112.519073,0.08424
11/20/2021,16.44444444,3.666666667,43.5,4.336164506,1002.37144,22.1,0.550699986,-79.1795578,113.093864,1.03896
11/21/2021,15.55555556,2.944444444,43.6,3.755029057,1009.14422,22,0.145799996,-79.1384659,118.659485,0
11/22/2021,15.22222222,7.388888889,60.8,2.592758158,1012.53061,21.8,0.451199989,-57.6794014,112.483208,0
11/23/2021,15.83333333,15,95.2,2.816271793,1015.917,21.9,0.987599975,-15.2037382,49.7857132,0.04104
11/24/2021,15.38888889,14.83333333,96.5,2.413947251,1009.14422,21.7,0.897399977,-12.3333559,45.5615311,0
11/25/2021,15,11.11111111,80,2.413947251,1009.14422,21.8,0.420599989,-51.7530746,101.247246,0
11/26/2021,16.38888889,12.77777778,80.1,2.503352705,1012.53061,21.6,0.79799998,-34.4201431,89.1449966,4.71096
11/27/2021,18.22222222,16.94444444,93.1,5.453732678,1012.53061,21.6,0.929499977,-4.07729578,40.5908241,18.65052
11/28/2021,19.38888889,17.94444444,91.4,5.677246312,1009.14422,21,0.760099981,-10.8247709,52.4231758,0
11/29/2021,19.66666667,17.33333333,86.6,4.55967814,1012.53061,20.8,0.957299976,-13.4349623,66.6715164,8.03196
11/30/2021,19.88888889,13.88888889,71.3,6.973625391,1002.37144,21.3,0.355399991,-42.8018837,89.1179047,0.50328
12/1/2021,14.22222222,0.444444444,40.1,7.822977202,1005.75783,21.4,0.024299999,-89.5239258,113.571175,0
12/2/2021,12.38888889,1.055555556,48.6,3.665623603,1012.53061,20.5,0.521899987,-73.2185745,111.819145,0
12/3/2021,13.11111111,6.777777778,66.5,2.816271793,1012.53061,20.4,0.999999975,-33.2216034,82.6154099,29.99376
12/4/2021,13.38888889,12.83333333,96.2,2.369244524,1009.14422,20.3,0.988099975,-0.274498045,22.7976112,1.12752
12/5/2021,15.77777778,12.16666667,80,2.771569066,1005.75783,20.6,0.767899981,-41.4730148,86.8556366,6.1452
12/6/2021,15.72222222,14.16666667,91.5,2.637460885,1012.53061,20.7,0.514399987,-5.54869795,39.9820671,0
12/7/2021,17.16666667,12.44444444,74.4,9.924005364,1002.37144,20.6,0.991099975,-11.0962019,19.7998848,1.3986
12/8/2021,12.5,9.611111111,84.3,2.324541797,1002.37144,20.3,0.650899984,-42.8080406,69.1703568,8.90676
12/9/2021,12.61111111,5.555555556,64,2.771569066,1012.53061,20.2,0.455799988,-69.2436371,105.278366,0
12/10/2021,13.61111111,10.05555556,79.6,2.413947251,1015.917,20.3,0.869299978,-22.8945904,72.035141,0
12/11/2021,16.05555556,13.22222222,84.5,3.933839964,1012.53061,20.3,0.625999984,-10.9141512,30.8414421,1.4256
12/12/2021,17.5,12.66666667,73.6,3.665623603,1012.53061,19.7,0.536799986,-40.6816254,78.4753494,0
12/13/2021,15.72222222,13.22222222,86.3,2.726866339,1009.14422,19.9,0.717799982,-29.6201649,68.0969772,0
12/14/2021,14.05555556,11.94444444,88.2,2.905677246,1005.75783,19.8,0.946299976,-30.5622444,65.5510178,7.01028
12/15/2021,11.72222222,9.611111111,88.2,2.592758158,1005.75783,20.2,0.739199981,-34.7631454,56.6558647,21.81492
12/16/2021,11.61111111,5.444444444,67.8,3.039785427,1009.14422,19.5,0.769499981,-45.3215523,90.6103516,0.54108
12/17/2021,10.72222222,1.388888889,53.4,6.079570854,1009.14422,19.9,0.766699981,-53.5286369,73.2557068,0
12/18/2021,9.5,1.722222222,60.7,3.263299061,1005.75783,19.8,0.949099976,-42.388401,86.0083542,27.89316
12/19/2021,8.944444444,7.777777778,92.8,3.308001788,998.98505,20,0.895399977,-18.2677288,43.3304596,6.96816
12/20/2021,10.05555556,1.777777778,59.5,4.783191775,1002.37144,20,0.232199994,-75.4976501,102.591232,2.97216
12/21/2021,9.166666667,-1.666666667,48,6.213679034,1009.14422,19.8,0.41389999,-67.8370819,83.9803543,0
12/22/2021,7.388888889,-6.722222222,37.5,6.750111757,1012.53061,19.6,0.38899999,-84.2645111,103.167587,0
12/23/2021,7.111111111,-8.888888889,32.6,8.448815378,1012.53061,19.7,0.211399995,-89.6726379,107.179115,0
12/24/2021,7.666666667,-6.166666667,39.7,4.470272687,1012.53061,19.4,0.174599996,-81.9396362,105.832024,0
12/25/2021,9.555555556,1.5,58.6,2.816271793,1015.917,19.1,0.920999977,-58.2059631,98.7162857,0
12/26/2021,12,7.444444444,74.5,2.324541797,1015.917,19.1,0.922699977,-31.3108158,83.129776,8.79768
12/27/2021,12.55555556,10.55555556,88.1,2.458649978,1015.917,19.4,0.963999976,-14.4745779,43.7031822,0
12/28/2021,12.61111111,10.22222222,86.5,2.637460885,1012.53061,19.8,0.861099978,-20.3847103,65.3469162,0.00216
12/29/2021,11.38888889,10.77777778,96.4,2.816271793,1009.14422,19.6,0.999999975,-1.73049986,36.5062256,2.2734
12/30/2021,12.16666667,11.22222222,93.8,6.392489942,1005.75783,19.4,0.999999975,3.24519968,9.13306999,61.42284
12/31/2021,12.66666667,10.83333333,89.3,2.771569066,1009.14422,19.3,0.964899976,-19.1808815,34.0978508,14.17932
1/1/2022,13.22222222,9,77,2.503352705,1009.14422,19,0.851299978,-49.1739769,99.7273407,0.60588
1/2/2022,15.22222222,4.611111111,51,5.856057219,1012.53061,19.5,0.184099995,-70.8056488,96.7427216,1.80792
1/3/2022,12,1.555555556,51.4,3.620920876,1012.53061,19.2,0.498199987,-79.7401581,107.7985,0
1/4/2022,12.5,7,70.5,2.771569066,1012.53061,19.3,0.421299989,-53.3133278,85.0884476,0.00216
1/5/2022,12.11111111,9.222222222,82.5,2.14573089,1012.53061,19.2,0.941199976,-21.4364033,66.1502686,0
1/6/2022,13.61111111,13.16666667,97.4,2.726866339,1012.53061,19,0.993599975,-0.811465263,37.0781212,1.67508
1/7/2022,14.16666667,12.66666667,91.9,2.324541797,1012.53061,18.8,0.569399986,-18.7967491,52.0782509,0.73548
1/8/2022,12.16666667,12.16666667,100,3.173893608,1009.14422,19.2,0.696599982,-4.75534296,34.0601273,3.41604
1/9/2022,11.22222222,9.277777778,89.1,3.755029057,1002.37144,19.4,0.961299976,-13.2692814,36.2811584,29.36952
1/10/2022,10.5,9.222222222,92.4,3.084488154,998.98505,19.2,0.990299975,-14.384078,54.2213631,4.08024
1/11/2022,10.55555556,10.38888889,98.9,3.799731784,1002.37144,19.1,0.999499975,0.905329406,27.6516247,14.46336
1/12/2022,11.55555556,10.55555556,94.1,2.503352705,1005.75783,18.9,0.911099977,-9.00021267,57.3668633,2.76048
1/13/2022,10.66666667,2.833333333,61.2,6.616003576,1009.14422,18.9,0.535199986,-61.4155922,99.0506134,0.94932
1/14/2022,9.111111111,-5.777777778,36.6,4.693786321,1009.14422,18.8,0.115399997,-89.2390594,117.710564,0
1/15/2022,9.5,-4.611111111,37.6,7.331247206,1005.75783,18.9,0.39709999,-86.5997391,114.489906,0
1/16/2022,7.166666667,-8.944444444,31.2,8.046490836,1012.53061,18.8,0.201699995,-96.7463837,119.143944,0
1/17/2022,5.888888889,-6.777777778,42.1,3.486812696,1015.917,18.7,0.77799998,-81.5839081,119.877472,0
1/18/2022,7.055555556,-1.333333333,56.9,5.364327224,1012.53061,18.7,0.77699998,-49.510643,75.8391724,0.53244
1/19/2022,4.666666667,-10.94444444,32.1,9.164059008,1015.917,18.4,0.359999991,-93.0090485,117.739113,0
1/20/2022,4.277777778,-7.5,45.5,4.067948145,1019.30339,18.3,0.213699995,-82.6092758,122.085609,0
1/21/2022,6.611111111,0.388888889,66.5,2.369244524,1019.30339,18.2,0.938299976,-39.0955048,101.634506,0.1566
1/22/2022,10.33333333,8.888888889,92.1,2.101028163,1005.75783,18.1,0.978199975,-18.3342628,58.0529785,20.57076
1/23/2022,5.666666667,-6.444444444,43.3,7.957085382,1002.37144,18.3,0.272299993,-73.1024475,118.542465,4.35564
1/24/2022,4.611111111,-10.77777778,33.6,4.157353599,1012.53061,18.2,0.839699979,-67.487648,125.486763,14.51088
1/25/2022,4.222222222,-1.055555556,71.6,4.112650872,1009.14422,18.2,0.889199978,-24.555769,51.295826,0.12636
1/26/2022,4.555555556,-6.5,45.9,6.303084488,1005.75783,18.2,0.479599988,-69.048996,108.058884,5.22504
1/27/2022,5.944444444,-9.722222222,32.5,7.688869021,1012.53061,18,0.41049999,-88.3243027,128.103928,0
1/28/2022,5.833333333,-8.444444444,37,3.933839964,1012.53061,17.9,0.432299989,-82.2290802,126.435669,0
1/29/2022,6.722222222,-3.666666667,49.4,2.950379973,1015.917,17.8,0.911899977,-49.5347366,119.468559,0.0486
1/30/2022,8.555555556,5.888888889,83.5,2.592758158,1012.53061,17.7,0.923499977,-1.13789749,41.21241,1.2096
1/31/2022,8.166666667,5.444444444,84,3.665623603,1005.75783,17.9,0.736999981,-30.0081654,47.7467918,11.42208
2/1/2022,9.222222222,4.611111111,73.8,2.27983907,1009.14422,17.7,0.949999976,-31.1500473,103.354492,0.56052
2/2/2022,13.66666667,9.944444444,79,7.644166294,1005.75783,17.8,0.999999975,-6.73584461,46.1084061,8.57196
2/3/2022,11.27777778,7.666666667,81,7.331247206,1002.37144,17.6,0.960099976,-7.18487167,21.8743553,34.89156
2/4/2022,9.333333333,0.166666667,55.6,8.27000447,1005.75783,17.8,0.38549999,-73.3363876,129.994064,0.71172
2/5/2022,8.388888889,-2.222222222,50.1,4.470272687,1012.53061,17.1,0.287099993,-80.5004654,139.534012,0
2/6/2022,8.5,0.666666667,59.8,2.592758158,1015.917,17.2,0.40539999,-70.2050095,128.071899,0
2/7/2022,9.888888889,1.833333333,59.7,2.637460885,1012.53061,17.2,0.601399985,-55.1880531,135.951126,0
2/8/2022,13.55555556,10.61111111,83.1,7.331247206,1005.75783,17.3,0.869099978,-23.5415134,82.3302765,0.06588
2/9/2022,10.27777778,1.888888889,57.5,7.510058114,1002.37144,17.6,0.660699983,-48.2846184,99.15242,0.92016
2/10/2022,10.33333333,-4.888888889,34.5,10.46043809,1012.53061,17.5,0.100999997,-85.524498,142.05719,0
2/11/2022,10.72222222,-0.388888889,48.4,3.71032633,1015.917,17.3,0.124499997,-85.6715622,149.263275,0.94932
2/12/2022,10.22222222,4.722222222,70.3,2.369244524,1019.30339,17.5,0.40469999,-75.8748703,147.155792,0
2/13/2022,10.5,6.222222222,76.9,2.369244524,1015.917,17.1,0.417299989,-63.2798996,134.215683,0
2/14/2022,12.16666667,4.166666667,60.6,4.067948145,1012.53061,17.2,0.187299995,-75.8863373,148.955353,0
2/15/2022,11.72222222,1.166666667,49.5,4.380867233,1012.53061,17.3,0.141299996,-77.6084824,150.354904,0
2/16/2022,12.22222222,1.777777778,51.1,3.71032633,1012.53061,17.1,0.40049999,-78.3887558,153.305084,0
2/17/2022,10.33333333,3.666666667,65.7,2.101028163,1009.14422,17,0.850699979,-63.4957771,146.539124,0
2/18/2022,11.22222222,6.444444444,73.7,3.576218149,1005.75783,17,0.905799977,-51.0286484,144.573685,1.431
2/19/2022,12.55555556,-1.111111111,39.6,6.616003576,1009.14422,17.4,0.420899989,-68.3470612,135.024582,0
2/20/2022,11.66666667,2.166666667,54.5,2.9950827,1012.53061,17.3,0.988499975,-64.3019714,146.731369,0.26784
2/21/2022,13.55555556,9.166666667,75,2.503352705,1012.53061,17.2,0.923599977,-20.6030807,78.1743774,1.61676
2/22/2022,15.11111111,12.55555556,85.2,4.291461779,1005.75783,17.6,0.739299981,-6.82077312,85.7643051,0.081
2/23/2022,13.55555556,11.83333333,90.1,5.096110863,1009.14422,17.4,0.999899975,-12.7164812,71.6022339,35.94888
2/24/2022,11.83333333,9.888888889,89.4,3.576218149,1002.37144,17.3,0.976399975,-16.1142635,53.8447609,22.20588
2/25/2022,12.22222222,6.111111111,69.9,4.514975414,1002.37144,17.1,0.474799988,-48.124836,106.722755,0
2/26/2022,12.38888889,4.277777778,58.9,3.352704515,1009.14422,17.1,0.542799986,-61.3305054,166.827362,0
2/27/2022,12.27777778,8.333333333,77.3,2.682163612,1012.53061,17,0.954199976,-24.2046642,111.282646,3.4344
2/28/2022,14.5,10.16666667,76.1,5.319624497,1009.14422,17,0.962699976,-24.4819431,98.8491745,15.70428
3/1/2022,13,8.5,75,3.486812696,1009.14422,16.9,0.999999975,-15.6336174,81.7168198,0
3/2/2022,12.27777778,11.22222222,93.6,4.783191775,1002.37144,17.2,0.982199975,-9.9113121,59.5169029,0
3/3/2022,10.05555556,-0.444444444,49.5,8.9852481,998.98505,17.1,0.238599994,-66.8198395,162.670883,0
3/4/2022,9.333333333,-1.5,48.5,4.336164506,1009.14422,16.9,0.767599981,-65.9311295,164.804276,0
3/5/2022,10.38888889,4.333333333,67.3,2.369244524,1009.14422,16.9,0.994399975,-39.3145447,147.418488,0.71496
3/6/2022,12.38888889,8.333333333,78,2.14573089,1005.75783,16.6,0.572699986,-32.3327904,89.3359375,0.89316
3/7/2022,11.83333333,9.833333333,88.2,2.726866339,1005.75783,16.6,0.771799981,-35.6391068,114.481186,0
3/8/2022,12.11111111,5.888888889,67.3,3.263299061,1002.37144,16.6,0.999999975,-54.6875648,163.965118,0
3/9/2022,12.27777778,5.5,64.7,3.978542691,998.98505,16.4,0.429499989,-45.6756516,146.70636,0
3/10/2022,9.611111111,0.055555556,52.7,5.587840858,998.98505,16.3,0.957899976,-44.1426582,149.022797,0
3/11/2022,6.777777778,-8.388888889,34.6,9.208761734,1005.75783,16.9,0.346099991,-82.8507614,194.737457,0
3/12/2022,5.444444444,-12.33333333,28,6.303084488,1012.53061,16.8,0.347899991,-92.0500565,201.436768,0
3/13/2022,5.277777778,-12.38888889,27.9,8.001788109,1015.917,16.7,0.230299994,-91.7612076,201.3367,4.8438
3/14/2022,7.111111111,-10.94444444,28.1,4.872597228,1019.30339,16.7,0.096599998,-92.4444427,200.809662,0
3/15/2022,8.5,-9.055555556,29,7.018328118,1022.68978,16.7,0.153699996,-91.2320251,205.678406,0
3/16/2022,8.111111111,-4.777777778,41.5,3.039785427,1019.30339,16.7,0.923799977,-79.1144714,206.682968,0.19872
3/17/2022,9.666666667,-0.555555556,50.1,3.173893608,1015.917,16.4,0.609799985,-55.5807114,154.657471,0
3/18/2022,9.666666667,-6.888888889,32.8,8.493518105,1015.917,16.2,0.532899987,-88.1484985,204.902649,0
3/19/2022,5.277777778,-14.5,23.9,10.41573536,1019.30339,16.5,0.167099996,-98.7067337,217.360214,0
3/20/2022,6.888888889,-10.5,29.1,5.27492177,1019.30339,16.3,0.743599981,-90.6701431,212.009064,0
3/21/2022,8.833333333,-6.444444444,35.2,4.157353599,1012.53061,16.5,0.280999993,-76.4584045,193.018173,0
3/22/2022,8.333333333,-3.722222222,45.8,4.112650872,1009.14422,16.4,0.997199975,-64.4211655,195.092148,0
3/23/2022,8.333333333,1.611111111,64.4,2.548055431,1009.14422,16.2,0.980799975,-39.6337204,139.186371,2.47104
3/24/2022,10.83333333,-2.5,42.2,4.291461779,1009.14422,16.3,0.358099991,-81.2811279,204.517502,0
3/25/2022,12.88888889,-3.333333333,35.3,5.945462673,1009.14422,16.3,0.159799996,-86.2163391,213.374252,0
3/26/2022,13.38888889,1,47.4,4.42556996,1015.917,16.5,0.327999992,-74.2715607,184.877243,0
3/27/2022,14,0.777777778,44.4,5.14081359,1019.30339,16.3,0.168799996,-89.7200851,226.306168,0
3/28/2022,12.5,6.277777778,68.5,2.27983907,1022.68978,16.4,0.469899988,-78.6855545,224.163284,0
3/29/2022,13.22222222,6.833333333,67.3,2.548055431,1015.917,16.3,0.362799991,-40.519268,89.1335068,8.21016
3/30/2022,14.33333333,6.055555556,60,3.218596334,1009.14422,16.3,0.350199991,-82.0654449,225.200729,0
3/31/2022,13.88888889,3.888888889,52.4,2.011622709,1012.53061,16.3,0.999999975,-68.941124,219.721069,0.945
4/1/2022,16.38888889,2.277777778,42.2,2.413947251,1012.53061,16.4,0.999999975,-68.941124,219.721069,0.30456
4/2/2022,17.5,5.833333333,49.3,2.503352705,1005.75783,16.3,0.999999975,-68.941124,219.721069,0.67608
4/3/2022,15.88888889,9.333333333,67.5,1.922217255,1009.14422,16.4,0.999999975,-68.941124,219.721069,4.28112
4/4/2022,16.5,11.61111111,76.4,2.011622709,1009.14422,16.5,0.999999975,-68.941124,219.721069,18.95184
4/5/2022,16.33333333,12.44444444,78.5,1.654000894,1009.14422,16.5,0.999999975,-68.941124,219.721069,0.89424
4/6/2022,19.33333333,8.388888889,52.2,3.039785427,1002.37144,17.6,0.999999975,-68.941124,219.721069,11.24064
4/7/2022,19.77777778,10.88888889,60.6,3.799731784,1002.37144,17.4,0.999999975,-68.941124,219.721069,0.96228
4/8/2022,20.16666667,11.61111111,63.8,3.889137237,1002.37144,18.1,0.999999975,-68.941124,219.721069,0
4/9/2022,18.38888889,11.38888889,66.4,3.173893608,1005.75783,17.9,0.999999975,-68.941124,219.721069,0.32184
4/10/2022,17,14.16666667,85,2.592758158,1005.75783,18.2,0.999999975,-68.941124,219.721069,0
4/11/2022,14.88888889,9.666666667,72.5,5.27492177,1002.37144,18.1,0.999999975,-68.941124,219.721069,0
4/12/2022,14.61111111,-1.666666667,33.9,7.778274475,1009.14422,17.5,0.999999975,-68.941124,219.721069,0
4/13/2022,14.77777778,-0.833333333,36.5,5.632543585,1009.14422,17.3,0.999999975,-68.941124,219.721069,0
4/14/2022,14.44444444,1.111111111,43,3.352704515,1012.53061,17.1,0.999999975,-68.941124,219.721069,0
4/15/2022,15.94444444,4.611111111,50.3,2.682163612,1009.14422,17.1,0.999999975,-68.941124,219.721069,0.35964
4/16/2022,17.22222222,7.388888889,56.3,2.056325436,1009.14422,17.2,0.999999975,-68.941124,219.721069,1.13292
4/17/2022,17.66666667,6.5,50.8,1.922217255,1002.37144,17.1,0.904099977,-77.7636337,220.618515,10.60668
4/18/2022,17.55555556,11.88888889,70.2,4.067948145,998.98505,17.5,0.356099991,-83.4082336,229.28891,0
4/19/2022,17.22222222,12.77777778,76.4,4.112650872,1002.37144,17.4,0.40369999,-67.8133392,208.368866,0
4/20/2022,15.77777778,10.83333333,73.7,3.263299061,1009.14422,17.6,0.291299993,-69.8678284,204.73111,0
4/21/2022,15.72222222,11.27777778,76,2.637460885,1009.14422,17.4,0.202999995,-60.1443329,196.641235,0
4/22/2022,17.05555556,12.11111111,75.2,1.788109075,1009.14422,18.1,0.041399999,-76.4653015,228.529968,0
4/23/2022,20.16666667,9.833333333,55.1,2.011622709,1002.37144,18.4,0.452099989,-39.5165291,141.60289,0.00324
4/24/2022,22.11111111,7.333333333,40.9,2.682163612,1002.37144,19,0.047399999,-60.95224,198.554352,0
4/25/2022,19.61111111,10,58.5,2.369244524,1002.37144,19.4,0.180699995,-64.1436081,234.54567,0
4/26/2022,17.16666667,13,79,1.743406348,1005.75783,19.5,0.680499983,-49.9778976,213.343796,0
4/27/2022,17.83333333,11.44444444,68.4,1.966919982,1005.75783,19.6,0.077599998,-51.3340302,175.248093,0
4/28/2022,18.61111111,12.33333333,68.3,2.14573089,1005.75783,20.1,0.154699996,-91.1002274,245.235291,0
4/29/2022,20.27777778,12.11111111,61.4,2.101028163,1005.75783,20.1,0.463999988,-92.8740692,249.055496,2.93976
4/30/2022,24.94444444,9.555555556,38.7,4.872597228,998.98505,20,0.472399988,-91.6584854,251.758194,0.3888
5/1/2022,23.61111111,11.22222222,47.5,4.872597228,1002.37144,20.5,0.436599989,-86.0995102,249.597855,0.08208
5/2/2022,19.11111111,16.38888889,84.6,2.101028163,1005.75783,19.8,0.857899978,-76.19207,243.056931,16.3728
5/3/2022,19.94444444,14.33333333,72.9,2.637460885,1002.37144,20,0.39359999,-41.6079178,131.716324,0
5/4/2022,19.72222222,14.27777778,72.1,2.816271793,1002.37144,19.9,0.461599988,-56.5382919,236.957336,0.02484
5/5/2022,20.88888889,3.166666667,32,8.940545373,1005.75783,19.2,0.257699993,-40.6250267,176.923859,0
5/6/2022,20.83333333,2.166666667,29.8,6.571300849,1009.14422,18.7,0.337999991,-58.6290016,207.562286,0.00216
5/7/2022,21,4.111111111,33.9,5.721949039,1009.14422,19.2,0.39669999,-73.7880325,251.629318,0.01404
5/8/2022,19.94444444,6.611111111,44.1,4.067948145,1009.14422,19.1,0.434399989,-77.7205505,253.132858,0
5/9/2022,19.33333333,8.833333333,52,3.173893608,1009.14422,18.6,0.485799988,-78.7656708,250.759293,0.38016
5/10/2022,21.05555556,8.055555556,47.2,3.442109969,1009.14422,19.3,0.266599993,-86.3806839,258.774689,0
5/11/2022,19.72222222,10.05555556,55.2,3.308001788,1009.14422,19.4,0.420899989,-89.2250137,264.752777,0.1458
5/12/2022,20.83333333,10.16666667,51.6,3.844434511,1012.53061,19.6,0.196599995,-83.8329468,258.232361,0
5/13/2022,20.33333333,12.33333333,62.8,3.129190881,1012.53061,19.4,0.130399997,-77.6708374,244.898621,0
5/14/2022,20.72222222,10.05555556,53.2,2.816271793,1009.14422,20.3,0.503599987,-76.5191422,257.816711,0
5/15/2022,21.94444444,8.666666667,44.3,3.620920876,1005.75783,20.1,0.434699989,-57.6360855,239.220581,0.02808
5/16/2022,22.77777778,13.16666667,57,3.799731784,1009.14422,20.6,0.305099992,-61.3801155,195.715729,0.02484
5/17/2022,22.27777778,15,64.5,3.039785427,1009.14422,21.2,0.142099996,-72.1920013,253.500961,0
5/18/2022,21.11111111,16.33333333,75.8,2.27983907,1005.75783,21.4,0.243999994,-32.8652077,161.148651,0.06912
5/19/2022,20.83333333,14.61111111,70.1,4.157353599,1009.14422,21,0.604099985,-59.4036942,239.961014,0.16956
5/20/2022,22.5,8.055555556,41,4.514975414,1009.14422,20.9,0.514299987,-61.7135849,230.341568,0
5/21/2022,22.94444444,7.944444444,40.4,3.173893608,1009.14422,21.5,0.79039998,-78.4089127,237.923828,0
5/22/2022,22.83333333,11.72222222,50.6,3.173893608,998.98505,21.1,0.716099982,-90.6630478,269.73233,0.22032
5/23/2022,24,13.55555556,58,4.514975414,998.98505,21.7,0.235399994,-87.6000443,268.849731,0
5/24/2022,25.94444444,9.5,37.8,5.006705409,1002.37144,21.3,0.39499999,-81.9319992,273.604401,0
5/25/2022,23,15,61.9,2.235136343,1009.14422,21.7,0.215399995,-65.753006,220.935638,0.01188
5/26/2022,25.22222222,16.77777778,62.6,3.352704515,1009.14422,22.7,0.310199992,-78.732811,262.276581,0.05184
5/27/2022,29.94444444,11.83333333,34,5.096110863,1005.75783,23.2,0.310899992,-69.9049759,241.698547,0.49248
5/28/2022,29.38888889,12.83333333,37,4.783191775,1002.37144,23.5,0.117599997,-78.3722305,272.766449,0
5/29/2022,26.22222222,16.66666667,58.3,2.771569066,1005.75783,24.1,0.192199995,-76.1167374,272.322968,0.00108
5/30/2022,25.66666667,14.77777778,53.2,3.218596334,1005.75783,24.3,0.204899995,-82.3467941,278.540741,0
5/31/2022,24.72222222,12.38888889,49.3,2.637460885,1002.37144,23.9,0.218799994,-69.2416229,246.246353,0
6/1/2022,23.5,17.72222222,70.3,2.235136343,1002.37144,24.1,0.131299997,-72.3149719,268.843384,0.4374
6/2/2022,24.27777778,19.83333333,77.2,2.503352705,1002.37144,24.4,0.455699988,-70.7973862,266.404999,0.75384
6/3/2022,23.77777778,18.66666667,73.1,2.548055431,1002.37144,24.8,0.202499995,-62.6561165,259.473511,0.38448
6/4/2022,23.94444444,20.16666667,80.3,2.592758158,1005.75783,24.6,0.333699992,-60.2149544,226.939102,0.65988
6/5/2022,24.27777778,19.38888889,75.1,2.637460885,1002.37144,24.7,0.619799984,-76.4208374,274.404266,1.68588
6/6/2022,25,20.33333333,76,2.950379973,1002.37144,25,0.438399989,-79.7596893,277.024567,0.675
6/7/2022,24.83333333,21.44444444,81.2,2.324541797,998.98505,25.4,0.607699985,-71.0977478,252.35817,3.81888
6/8/2022,24.94444444,21.27777778,80.3,2.726866339,1002.37144,25.3,0.348199991,-70.0734482,264.677216,0.567
6/9/2022,24.77777778,20.44444444,77.5,3.039785427,1002.37144,25.8,0.212299995,-75.084465,263.026672,0
6/10/2022,25.22222222,20,73.7,3.039785427,1005.75783,25.9,0.40389999,-68.271286,264.890503,0
6/11/2022,25.16666667,20,73.6,4.962002682,1002.37144,25.9,0.458399988,-76.0671768,277.372833,0.20736
6/12/2022,24.16666667,18.55555556,72,4.067948145,995.59866,26,0.576999985,-81.7916107,271.651031,0.63936
6/13/2022,24.72222222,18.27777778,68.2,3.263299061,998.98505,26.1,0.893399977,-77.6079941,281.14566,0.22572
6/14/2022,24,19.33333333,75.1,2.369244524,1002.37144,26,0.78969998,-74.5352631,273.841492,5.2434
6/15/2022,25.27777778,19,70.3,3.129190881,1005.75783,26.1,0.250099994,-83.6702194,284.347626,0.01512
6/16/2022,27.27777778,17.38888889,57.8,3.173893608,1005.75783,26.3,0.131799997,-97.5275803,300.20224,0
6/17/2022,28.72222222,16.27777778,47.8,4.157353599,1002.37144,26.6,0.064399998,-79.4893341,288.303436,0
6/18/2022,28.77777778,17,51.3,3.308001788,998.98505,26.9,0.056699999,-70.3985672,276.378876,0
6/19/2022,26.83333333,20.22222222,68.3,3.263299061,1002.37144,26.7,0.116299997,-62.5853615,273.378937,0
6/20/2022,25.61111111,21.5,78.3,2.905677246,1002.37144,26.8,0.260899993,-55.2978516,260.727539,0
6/21/2022,26.05555556,19.22222222,67.8,3.442109969,998.98505,27.1,0.293499993,-50.0000191,243.22731,0
6/22/2022,32.22222222,10.88888889,27.6,7.197139025,998.98505,26.4,0.178199995,-55.781662,266.622375,0
6/23/2022,32,13.11111111,32.7,5.811354493,998.98505,26.2,0.215599995,-46.1849213,242.19603,0
6/24/2022,27.83333333,16.05555556,51.4,5.364327224,998.98505,25.6,0.327899992,-41.3775139,233.783493,1.35108
6/25/2022,28.77777778,9.777777778,31.5,7.55476084,1002.37144,25.4,0.138999996,-53.1160545,266.877167,0
6/26/2022,28.83333333,12.5,37.4,5.14081359,1002.37144,24.6,0.274799993,-56.3161278,268.610901,0
6/27/2022,28.66666667,11.88888889,36.8,5.364327224,1002.37144,24.5,0.151199996,-41.2339211,264.904236,0
6/28/2022,28.33333333,13.61111111,41,4.693786321,1002.37144,24.7,0.38279999,-51.4173012,251.594162,0
6/29/2022,28.16666667,15.05555556,46.5,4.55967814,1002.37144,25.3,0.249699994,-52.9122353,258.630676,0
6/30/2022,28.27777778,17.16666667,52.8,3.665623603,998.98505,25.8,0.41449999,-42.258625,221.834793,0
7/1/2022,30,15.94444444,44.4,4.380867233,998.98505,26.3,0.145099996,-59.117897,274.425995,0
7/2/2022,32.33333333,12.16666667,31.3,4.157353599,998.98505,27,0.102899997,-69.3147278,281.55484,0
7/3/2022,32.22222222,8.111111111,26,4.380867233,998.98505,26.7,0.035899999,-78.5228271,293.351227,0
7/4/2022,31.27777778,5.944444444,25.6,4.783191775,998.98505,26.6,0.034299999,-76.8767471,295.424805,0
7/5/2022,30.55555556,7.666666667,28.1,4.067948145,998.98505,26.6,0.0217,-71.6195602,290.751373,0
7/6/2022,29.66666667,11.44444444,35.6,4.157353599,998.98505,26.7,0.046299999,-69.6407166,296.434296,0
7/7/2022,27.16666667,19.5,64.3,2.458649978,998.98505,27,0.039199999,-67.7580566,272.981903,0.00972
