Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C)
18-Jul-19,26.94444444,17.33333333,56.6,4.157353599,998.98505,27.6
19-Jul-19,27.11111111,20.38888889,67.6,2.816271793,1002.37144,27.8
20-Jul-19,29.05555556,19.05555556,57.1,2.905677246,1002.37144,28.3
21-Jul-19,32.55555556,12.38888889,31.2,4.067948145,1002.37144,28.3
22-Jul-19,32.94444444,11.05555556,26.4,4.783191775,1002.37144,28.2
23-Jul-19,31.88888889,11.22222222,30.1,4.067948145,998.98505,28.1
24-Jul-19,30,14.66666667,44.2,3.397407242,998.98505,27.9
25-Jul-19,28.83333333,19.11111111,58.9,3.218596334,1002.37144,27.9
26-Jul-19,30.05555556,19,54.1,3.308001788,998.98505,28.1
27-Jul-19,30.38888889,18.33333333,50.7,3.308001788,995.59866,28.6
28-Jul-19,30.55555556,18.55555556,52.5,3.486812696,995.59866,28.6
29-Jul-19,28.27777778,21.77777778,69.4,2.413947251,998.98505,28.1
30-Jul-19,27.66666667,22.94444444,77.1,2.637460885,998.98505,28.4
31-Jul-19,27,21.55555556,72.8,2.592758158,998.98505,28.6
1-Aug-19,27.5,22.66666667,75.7,2.324541797,998.98505,28.7
2-Aug-19,27.94444444,23.44444444,77.6,2.235136343,998.98505,28.9
3-Aug-19,28.72222222,24.44444444,78.5,2.101028163,998.98505,28.9
4-Aug-19,28.77777778,24.5,78.7,2.458649978,995.59866,29.4
5-Aug-19,29.55555556,22.11111111,65.9,3.129190881,998.98505,29.2
6-Aug-19,30.38888889,16.94444444,47.4,4.291461779,998.98505,29.2
7-Aug-19,31.61111111,12.16666667,36.2,3.844434511,1002.37144,29
8-Aug-19,31.5,7.5,24.9,4.157353599,1002.37144,29
9-Aug-19,30.61111111,12,35.5,3.442109969,998.98505,29.1
10-Aug-19,31.33333333,13.88888889,41.3,3.352704515,998.98505,29.3
11-Aug-19,32.94444444,13.5,36.6,3.665623603,998.98505,29.1
12-Aug-19,31.72222222,13.27777778,40.3,3.799731784,998.98505,29
13-Aug-19,29,20.61111111,62.9,2.27983907,998.98505,28.8
14-Aug-19,28.22222222,23.88888889,78.7,2.503352705,998.98505,28.6
15-Aug-19,28.27777778,22.66666667,72.7,3.218596334,998.98505,28.8
16-Aug-19,27.83333333,22.83333333,74.2,2.816271793,1002.37144,29.2
17-Aug-19,28.38888889,23.05555556,73.1,2.816271793,998.98505,29.2
18-Aug-19,30.27777778,10.88888889,31.9,6.794814484,998.98505,28.9
19-Aug-19,29.16666667,12.66666667,37.7,4.42556996,1002.37144,28.5
20-Aug-19,28.88888889,15.77777778,46.5,4.067948145,1002.37144,28.4
21-Aug-19,29.11111111,17.55555556,52.2,4.783191775,1002.37144,28.4
22-Aug-19,30.11111111,18,51.5,4.336164506,1002.37144,28.4
23-Aug-19,31.88888889,15.77777778,39.4,4.380867233,1002.37144,28.5
24-Aug-19,32.5,14.5,36.5,4.202056325,1002.37144,28.6
25-Aug-19,31.61111111,17.55555556,48.4,3.71032633,1002.37144,28.6
26-Aug-19,30.05555556,20.72222222,60,2.950379973,1002.37144,28.8
27-Aug-19,30.33333333,21.22222222,61.7,2.816271793,1002.37144,29.1
28-Aug-19,31.22222222,14.5,42,3.71032633,1002.37144,29.2
29-Aug-19,31.44444444,13.77777778,37.5,4.023245418,1002.37144,29
30-Aug-19,31.77777778,14.72222222,39,4.291461779,1002.37144,29
31-Aug-19,30.22222222,16.66666667,48.6,3.531515422,998.98505,29.2
1-Sep-19,28.27777778,19.5,61.5,2.816271793,998.98505,29
2-Sep-19,27.33333333,18.66666667,60.5,2.816271793,1002.37144,29.1
3-Sep-19,26.83333333,20.22222222,66.7,2.592758158,1002.37144,28.8
4-Sep-19,27.05555556,21.22222222,70.6,2.816271793,998.98505,29
5-Sep-19,27.55555556,21.22222222,69.1,2.592758158,998.98505,29
6-Sep-19,27.38888889,21.44444444,70,2.548055431,1002.37144,29.1
7-Sep-19,27.72222222,20.05555556,63.6,3.352704515,1002.37144,29
8-Sep-19,28.22222222,20.55555556,65,2.592758158,1002.37144,29.1
9-Sep-19,28.16666667,19.55555556,63.3,2.548055431,1002.37144,29.1
10-Sep-19,27.11111111,20.83333333,70.2,2.324541797,1002.37144,29.1
11-Sep-19,27.22222222,20.77777778,69,3.308001788,1005.75783,29
12-Sep-19,28.77777778,18.83333333,58.7,3.263299061,1005.75783,29.2
13-Sep-19,28.33333333,14,44.9,3.173893608,1002.37144,29
14-Sep-19,28.38888889,12.61111111,38.6,5.27492177,1002.37144,28.8
15-Sep-19,29.27777778,8.777777778,28.7,5.230219043,1002.37144,28.6
16-Sep-19,27.61111111,6.722222222,29.1,4.336164506,1005.75783,28.3
17-Sep-19,25.72222222,13.83333333,50,3.844434511,1005.75783,28.4
18-Sep-19,25.16666667,17,63,2.637460885,1009.14422,28.2
19-Sep-19,25.16666667,18,65.5,2.771569066,1005.75783,28.3
20-Sep-19,24.27777778,16.5,63,2.592758158,1005.75783,28.2
21-Sep-19,27.77777778,9.833333333,33.5,6.616003576,1005.75783,28.3
22-Sep-19,24.77777778,6.5,32.8,4.872597228,1009.14422,28
23-Sep-19,24.05555556,9.722222222,44.4,3.531515422,1009.14422,27.6
24-Sep-19,23.72222222,16.5,65.1,2.905677246,1005.75783,27.5
25-Sep-19,22.55555556,19.27777778,82,3.129190881,1005.75783,27.4
26-Sep-19,24.27777778,19.33333333,75.3,2.458649978,1005.75783,27.3
27-Sep-19,24.22222222,19.72222222,76.4,2.27983907,1005.75783,27.5
28-Sep-19,26.27777778,17,58.7,3.665623603,1005.75783,27.5
29-Sep-19,25.44444444,14.27777778,53.7,3.263299061,1005.75783,27.5
30-Sep-19,24.05555556,15.94444444,62.3,2.413947251,1005.75783,27.3
1-Oct-19,23.88888889,17.5,68.8,2.324541797,1005.75783,27.6
2-Oct-19,23.83333333,19.38888889,76.3,2.27983907,1005.75783,27.3
3-Oct-19,23.72222222,19.44444444,77.7,2.905677246,1005.75783,27.4
4-Oct-19,23.61111111,18.83333333,76.2,2.592758158,1009.14422,27.1
5-Oct-19,22.38888889,18.22222222,78,3.173893608,1005.75783,27.2
6-Oct-19,22.61111111,16.38888889,69.3,3.084488154,1002.37144,27
7-Oct-19,23.05555556,13.61111111,55.5,3.352704515,1002.37144,27.1
8-Oct-19,22.5,17.44444444,73.6,3.084488154,1009.14422,27.1
9-Oct-19,23.33333333,16.11111111,64.9,3.084488154,1012.53061,26.9
10-Oct-19,23.16666667,15.38888889,63,2.771569066,1009.14422,26.8
11-Oct-19,26.22222222,11.83333333,42.2,3.039785427,1009.14422,26.5
12-Oct-19,28.22222222,9.666666667,32.2,3.933839964,1009.14422,26.7
13-Oct-19,26.55555556,6.555555556,29.4,3.308001788,1009.14422,26.5
14-Oct-19,26.83333333,6.333333333,30.2,3.039785427,1009.14422,26.3
15-Oct-19,26.77777778,11.83333333,41.4,2.950379973,1009.14422,26.6
16-Oct-19,21.77777778,15,66,4.514975414,1009.14422,26.2
17-Oct-19,23.33333333,15.16666667,61.6,2.637460885,1009.14422,26
18-Oct-19,23.05555556,16.22222222,66.8,3.442109969,1009.14422,26
19-Oct-19,22.77777778,16.77777778,69.9,2.369244524,1009.14422,25.7
20-Oct-19,23.27777778,14.61111111,60.6,2.9950827,1009.14422,25.6
21-Oct-19,23.22222222,10.38888889,48.1,2.816271793,1009.14422,25.4
22-Oct-19,23.55555556,11,48.1,3.173893608,1009.14422,25.4
23-Oct-19,23.55555556,9.5,42.3,3.442109969,1005.75783,25.4
24-Oct-19,23.61111111,10.66666667,46.9,3.263299061,1005.75783,25.1
25-Oct-19,23,13.22222222,57.3,3.486812696,1005.75783,25
26-Oct-19,22.61111111,12,54.9,3.397407242,1009.14422,25
27-Oct-19,21.33333333,7.833333333,42.4,3.889137237,1005.75783,25
28-Oct-19,19.94444444,11,57.4,3.352704515,1005.75783,24.8
29-Oct-19,19.44444444,14.55555556,74.2,2.726866339,1009.14422,25
30-Oct-19,19.72222222,14.72222222,74.8,2.548055431,1009.14422,24.7
31-Oct-19,19.22222222,14.27777778,73.6,2.637460885,1009.14422,24.6
1-Nov-19,18.33333333,14.83333333,80.8,3.084488154,1005.75783,24.9
2-Nov-19,18.5,7.277777778,49.8,3.799731784,1009.14422,24.5
3-Nov-19,18,11.44444444,66.2,2.771569066,1012.53061,24.3
4-Nov-19,19.05555556,14.11111111,74.1,2.235136343,1015.917,24
5-Nov-19,19.77777778,13.66666667,68.4,2.27983907,1012.53061,24.1
6-Nov-19,19.16666667,12.5,66.6,2.458649978,1009.14422,24
7-Nov-19,18.61111111,10.22222222,60.9,2.503352705,1009.14422,24.1
8-Nov-19,19.72222222,6.833333333,45.4,2.771569066,1009.14422,23.8
9-Nov-19,19.77777778,9.222222222,52.6,2.860974519,1012.53061,23.9
10-Nov-19,18.83333333,7.555555556,49.9,2.369244524,1012.53061,23.7
11-Nov-19,20.16666667,4.333333333,37.1,2.771569066,1012.53061,23.5
12-Nov-19,20,5.666666667,40.7,3.129190881,1012.53061,23.7
13-Nov-19,18.83333333,5.055555556,41.7,2.190433616,1009.14422,23.2
14-Nov-19,16.61111111,9.444444444,66.5,3.084488154,1009.14422,22.9
15-Nov-19,16.72222222,13.11111111,80.2,4.291461779,1009.14422,23.3
16-Nov-19,19.16666667,10.61111111,59.8,2.816271793,1012.53061,23.2
17-Nov-19,18,10.16666667,62.2,2.458649978,1012.53061,23
18-Nov-19,16.83333333,10.44444444,67,2.816271793,1015.917,22.9
19-Nov-19,16.11111111,9.5,67.7,2.458649978,1015.917,22.9
20-Nov-19,15,6.111111111,59.2,2.369244524,1012.53061,22.8
21-Nov-19,14.44444444,7.055555556,63.5,2.592758158,1012.53061,22.6
22-Nov-19,15.33333333,9.111111111,68.3,2.101028163,1009.14422,22.7
23-Nov-19,14.44444444,11.61111111,84.3,2.503352705,1012.53061,22.3
24-Nov-19,16.05555556,10.83333333,72.6,1.877514528,1012.53061,22.1
25-Nov-19,16,10.66666667,70.8,2.816271793,1009.14422,21.9
26-Nov-19,15,13,88.5,3.531515422,1002.37144,21.7
27-Nov-19,15.33333333,11.88888889,80.4,2.458649978,1005.75783,22
28-Nov-19,15.22222222,11.66666667,80.1,2.190433616,1012.53061,21.8
29-Nov-19,15.44444444,12.66666667,83.5,2.14573089,1009.14422,21.9
30-Nov-19,16.77777778,13.94444444,84.7,2.235136343,1009.14422,21.6
1-Dec-19,16.05555556,9.444444444,67.6,5.006705409,1009.14422,21.7
2-Dec-19,14.16666667,1.111111111,42.3,4.872597228,1012.53061,21.6
3-Dec-19,11.88888889,4,59.9,2.592758158,1012.53061,21.3
4-Dec-19,12.66666667,6.944444444,68.5,2.950379973,1012.53061,21.5
5-Dec-19,13.77777778,0.5,41.4,7.912382655,1012.53061,21.3
6-Dec-19,10.61111111,-1.888888889,43.6,3.352704515,1015.917,20.9
7-Dec-19,10.22222222,-0.166666667,50.9,2.726866339,1012.53061,20.8
8-Dec-19,12.22222222,2.833333333,54,3.486812696,1009.14422,20.7
9-Dec-19,12.44444444,3.944444444,58.1,3.039785427,1005.75783,20.5
10-Dec-19,11.83333333,8.944444444,83.3,2.503352705,1009.14422,20.4
11-Dec-19,12.44444444,11.77777778,95.1,2.771569066,1009.14422,20.2
12-Dec-19,11.66666667,9.611111111,88.1,3.084488154,1002.37144,20.5
13-Dec-19,11.72222222,9.833333333,88.4,2.548055431,1002.37144,20.4
14-Dec-19,13.16666667,11.38888889,89.3,3.844434511,1002.37144,20.3
15-Dec-19,13.27777778,10.27777778,84,3.218596334,1009.14422,19.8
16-Dec-19,14.33333333,7.277777778,65.4,3.755029057,1015.917,19.7
17-Dec-19,12.44444444,6.666666667,70.9,2.369244524,1019.30339,19.8
18-Dec-19,11.38888889,6.666666667,75,1.877514528,1022.68978,20
19-Dec-19,11.61111111,7.777777778,79.1,2.14573089,1022.68978,20.2
20-Dec-19,11.38888889,7.833333333,80.2,1.877514528,1019.30339,19.9
21-Dec-19,11.27777778,7.666666667,79.9,2.190433616,1015.917,19.8
22-Dec-19,14.33333333,10.22222222,77.3,2.682163612,1012.53061,19.7
23-Dec-19,14.94444444,12.11111111,83.8,7.018328118,998.98505,19.5
24-Dec-19,12.83333333,11.05555556,89.2,2.369244524,992.21227,19.3
25-Dec-19,11.94444444,7,73.2,2.9950827,995.59866,19.2
26-Dec-19,12.22222222,4.944444444,64.5,4.604380867,995.59866,19.3
27-Dec-19,12.83333333,0.777777778,44.3,6.839517211,1005.75783,19.5
28-Dec-19,11,1.833333333,55.3,3.665623603,1005.75783,19.2
29-Dec-19,10.38888889,4.222222222,67.1,2.905677246,1005.75783,19.2
30-Dec-19,8.722222222,7.333333333,89.8,5.230219043,1002.37144,18.9
31-Dec-19,9.388888889,5.277777778,76.7,3.084488154,1012.53061,18.9
1-Jan-20,10,1.666666667,57.9,4.827894502,1009.14422,18.9
2-Jan-20,10.16666667,1.777777778,56.7,4.023245418,1009.14422,18.8
3-Jan-20,11.05555556,2.666666667,57.5,3.755029057,1009.14422,18.9
4-Jan-20,10.88888889,0.111111111,48.6,4.380867233,1009.14422,19
5-Jan-20,10.72222222,0.833333333,53,3.397407242,1005.75783,18.9
6-Jan-20,12.05555556,9.777777778,86.8,5.721949039,998.98505,18.7
7-Jan-20,9.666666667,7.555555556,87.2,3.084488154,1002.37144,18.8
8-Jan-20,11.16666667,3,59.5,5.409029951,1005.75783,18.7
9-Jan-20,10.38888889,-0.777777778,46.7,6.481895396,1009.14422,19.2
10-Jan-20,9.388888889,-5.222222222,36.3,7.063030845,1012.53061,19
11-Jan-20,8.777777778,-0.888888889,52.5,2.860974519,1015.917,18.9
12-Jan-20,10.94444444,2.5,57.2,3.039785427,1015.917,18.7
13-Jan-20,11.77777778,2,52.9,3.620920876,1015.917,18.7
14-Jan-20,10.55555556,5.277777778,71.1,2.726866339,1019.30339,18.6
15-Jan-20,11.38888889,5.388888889,68.5,2.592758158,1019.30339,18.4
16-Jan-20,12.44444444,3.388888889,55.8,3.084488154,1012.53061,18.3
17-Jan-20,11.44444444,1.444444444,51.3,3.173893608,1009.14422,18.5
18-Jan-20,10.44444444,-1.111111111,46.4,3.352704515,1009.14422,18.6
19-Jan-20,9.166666667,-6.5,33.8,5.811354493,1009.14422,18.8
20-Jan-20,9.166666667,-7.277777778,31.5,8.314707197,1019.30339,18.6
21-Jan-20,9.444444444,-6.166666667,33.4,10.41573536,1019.30339,18.6
22-Jan-20,10.44444444,-8.222222222,27.2,6.213679034,1015.917,18.3
23-Jan-20,10.77777778,-4.333333333,35.6,5.498435405,1012.53061,18.3
24-Jan-20,8.611111111,-9.666666667,26.9,9.342869915,1019.30339,18.4
25-Jan-20,8.944444444,-3.888888889,42.8,3.397407242,1022.68978,18.2
26-Jan-20,8.666666667,1.555555556,62.5,2.503352705,1022.68978,17.9
27-Jan-20,10.33333333,5.722222222,74.5,1.698703621,1019.30339,17.8
28-Jan-20,11.33333333,8.833333333,85.3,2.548055431,1009.14422,17.6
29-Jan-20,9.888888889,5.944444444,78.1,2.011622709,1012.53061,17.6
30-Jan-20,13.38888889,8.777777778,76.1,3.71032633,1005.75783,17.8
31-Jan-20,10.05555556,-4.277777778,37,7.778274475,1012.53061,17.8
1-Feb-20,11.55555556,-0.555555556,44.5,3.755029057,1012.53061,17.9
2-Feb-20,11.61111111,5.555555556,67.3,3.039785427,1015.917,17.7
3-Feb-20,12.22222222,9.611111111,85.1,2.235136343,1015.917,17.7
4-Feb-20,14,10.88888889,82.5,2.14573089,1009.14422,17.8
5-Feb-20,15.83333333,12.11111111,78.8,9.253464461,998.98505,17.4
6-Feb-20,14.33333333,7.611111111,64.5,9.164059008,998.98505,17.9
7-Feb-20,9.222222222,3.611111111,69.4,5.27492177,1002.37144,17.5
8-Feb-20,5.777777778,-9.111111111,35,10.37103263,1012.53061,17.4
9-Feb-20,4.555555556,-12.44444444,28.9,8.806437193,1022.68978,17.4
10-Feb-20,6.111111111,-5.777777778,44.2,5.677246312,1019.30339,17.2
11-Feb-20,7.222222222,3.666666667,79,2.771569066,1015.917,17.2
12-Feb-20,9.166666667,8.555555556,95.5,2.592758158,1012.53061,17.1
13-Feb-20,13.77777778,12.05555556,90.2,3.665623603,1015.917,17.1
14-Feb-20,10.27777778,9.055555556,92.6,2.682163612,1019.30339,17.1
15-Feb-20,10.83333333,8.055555556,84.1,3.576218149,1012.53061,17
16-Feb-20,13.66666667,4.222222222,56.3,4.470272687,1012.53061,16.6
17-Feb-20,13.72222222,1.222222222,44.1,4.157353599,1012.53061,16.6
18-Feb-20,11.27777778,1.277777778,52.8,2.369244524,1012.53061,16.5
19-Feb-20,12.88888889,3.333333333,55.4,3.933839964,1009.14422,16.5
20-Feb-20,12.33333333,6.388888889,68,3.263299061,1009.14422,16.4
21-Feb-20,11.33333333,8.944444444,86.5,4.067948145,1002.37144,16.8
22-Feb-20,11.16666667,5.388888889,68,4.023245418,1009.14422,16.7
23-Feb-20,10.5,6.277777778,75.5,3.397407242,1012.53061,16.5
24-Feb-20,12.11111111,5.444444444,65.6,3.129190881,1009.14422,16.5
25-Feb-20,14.88888889,1,41.8,5.900759946,1009.14422,16.7
26-Feb-20,12.77777778,3.333333333,55.2,2.771569066,1012.53061,16.7
27-Feb-20,13.77777778,12.22222222,90.6,4.872597228,1012.53061,16.7
28-Feb-20,15.83333333,12.16666667,80.2,6.750111757,1005.75783,16.6
29-Feb-20,11.33333,6.11111,72.5,6.303264,998.98505,16.7
1-Mar-20,13.33333333,3.166666667,52.8,6.079570854,1009.14422,16.6
2-Mar-20,11.5,6,70.8,2.413947251,1012.53061,16.6
3-Mar-20,12.22222222,8.333333333,78.5,2.14573089,1015.917,16.6
4-Mar-20,13.61111111,7.944444444,70.3,2.592758158,1012.53061,16.6
5-Mar-20,14.33333333,9.5,73.6,4.202056325,1002.37144,16.4
6-Mar-20,13.66666667,8.5,72.5,3.039785427,1005.75783,16.6
7-Mar-20,13.88888889,8.722222222,73.2,2.726866339,1012.53061,16.7
8-Mar-20,13.22222222,8.277777778,73.8,2.235136343,1015.917,16.8
9-Mar-20,15.88888889,7.5,59.2,4.649083594,1005.75783,17
10-Mar-20,14.83333333,9.222222222,69.8,6.303084488,1005.75783,17
11-Mar-20,13.38888889,7.166666667,68.2,2.726866339,1009.14422,17.1
12-Mar-20,17.22222222,3.555555556,40.6,3.933839964,1005.75783,17
13-Mar-20,18.66666667,9.888888889,58.8,3.576218149,998.98505,16.7
14-Mar-20,17.38888889,14.66666667,85.1,2.14573089,1005.75783,16.6
15-Mar-20,16.44444444,14.33333333,88.4,2.637460885,1009.14422,17
16-Mar-20,13.11111111,10.94444444,87.4,4.738489048,1009.14422,17
17-Mar-20,9.777777778,-4.333333333,40,10.99687081,1009.14422,17.1
18-Mar-20,11.55555556,-9.166666667,23.6,9.968708091,1005.75783,16.8
19-Mar-20,10.55555556,-4.444444444,35.2,8.404112651,1009.14422,16.7
20-Mar-20,12,-2.5,37.1,6.034868127,1009.14422,16.7
21-Mar-20,12.83333333,0.888888889,45.8,4.380867233,1009.14422,16.6
22-Mar-20,12.16666667,6.111111111,68.2,2.548055431,1009.14422,16.6
23-Mar-20,13.83333333,9.333333333,76,2.503352705,1009.14422,16.5
24-Mar-20,13.38888889,7.333333333,68.1,2.190433616,1002.37144,16.6
25-Mar-20,15.5,9.222222222,67.4,3.173893608,1005.75783,16.6
26-Mar-20,15.11111111,8.944444444,68.3,2.14573089,1005.75783,16.7
27-Mar-20,16.22222222,11.22222222,73.2,2.950379973,1002.37144,16.7
28-Mar-20,15.44444444,11.77777778,79.5,3.173893608,1002.37144,16.8
29-Mar-20,13.44444444,6.944444444,67.2,3.084488154,1002.37144,16.8
30-Mar-20,14.44444444,6.333333333,60.1,3.799731784,1005.75783,16.9
31-Mar-20,14.66666667,8.666666667,68.5,3.889137237,1002.37144,16.9
1-Apr-20,16.38888889,10.16666667,68.4,4.291461779,1002.37144,17
2-Apr-20,15.33333333,11.72222222,79.5,4.202056325,1002.37144,17.1
3-Apr-20,14.94444444,6.444444444,59.8,4.827894502,1005.75783,16.9
4-Apr-20,14.66666667,8.888888889,69.5,2.190433616,1012.53061,17
5-Apr-20,17.66666667,10.61111111,65.3,4.157353599,1002.37144,17.1
6-Apr-20,16,13.94444444,88.4,3.173893608,1009.14422,17.2
7-Apr-20,15.22222222,12,82.5,2.369244524,1009.14422,17.5
8-Apr-20,15.27777778,12.27777778,83.7,1.654000894,1009.14422,17.3
9-Apr-20,14.44444444,11.38888889,82,2.413947251,1005.75783,17.5
10-Apr-20,15.16666667,9.833333333,73.1,2.682163612,1002.37144,17.7
11-Apr-20,18.22222222,3.944444444,43.4,4.470272687,1009.14422,17.7
12-Apr-20,18.05555556,4.666666667,45,3.665623603,1012.53061,17.7
13-Apr-20,16.61111111,8.777777778,63.5,3.039785427,1012.53061,17.8
14-Apr-20,16.05555556,11.44444444,76,2.503352705,1012.53061,18.3
15-Apr-20,15.72222222,12.66666667,82,3.263299061,1012.53061,18
16-Apr-20,18.77777778,7.666666667,53.8,3.889137237,1005.75783,18.4
17-Apr-20,19.72222222,6.388888889,43.6,3.799731784,1009.14422,18.7
18-Apr-20,18.05555556,9.333333333,58.2,3.039785427,1009.14422,18.5
19-Apr-20,17.27777778,10.11111111,64.4,2.458649978,1009.14422,18.5
20-Apr-20,17.33333333,10.88888889,68.5,1.788109075,1005.75783,18.5
21-Apr-20,17.94444444,13.83333333,78.7,2.190433616,1005.75783,18.5
22-Apr-20,17.5,12.77777778,75.6,3.084488154,1002.37144,19.1
23-Apr-20,19.33333333,11.11111111,61.5,4.202056325,1002.37144,19
24-Apr-20,15.5,11.83333333,79.8,2.503352705,1002.37144,18.8
25-Apr-20,16,9.944444444,69.4,3.486812696,998.98505,18.8
26-Apr-20,16.94444444,12.16666667,75.5,3.129190881,1002.37144,18.8
27-Apr-20,16.44444444,11.88888889,75.5,2.816271793,1005.75783,19
28-Apr-20,17,9.722222222,64.3,2.548055431,1005.75783,19
29-Apr-20,18.33333333,10.83333333,63.4,2.324541797,1005.75783,19.2
30-Apr-20,16.66666667,13.33333333,81.4,3.442109969,1005.75783,19.4
1-May-20,17.55555556,13.61111111,79.4,2.950379973,1005.75783,19.5
2-May-20,17.77777778,14.83333333,83,2.9950827,1002.37144,19.5
3-May-20,18.22222222,14.72222222,80.4,5.453732678,1002.37144,19.6
4-May-20,15.94444444,13.27777778,84.8,3.308001788,1002.37144,19.5
5-May-20,17.66666667,11.88888889,71.3,3.531515422,1002.37144,19.8
6-May-20,20.27777778,11.22222222,58.6,4.783191775,1005.75783,19.5
7-May-20,18.05555556,15.72222222,86.2,3.352704515,1005.75783,19.6
8-May-20,18.38888889,14.11111111,77.7,3.576218149,1005.75783,19.9
9-May-20,21.61111111,7.277777778,41.2,4.827894502,1005.75783,19.8
10-May-20,20.94444444,10.55555556,52.9,3.933839964,1009.14422,20.2
11-May-20,19.22222222,13.88888889,72.2,2.011622709,1012.53061,20
12-May-20,19.38888889,14.44444444,74,1.922217255,1012.53061,20.1
13-May-20,20.27777778,15.05555556,73.3,1.966919982,1009.14422,21.5
14-May-20,22.11111111,16.22222222,71.1,1.922217255,1009.14422,21.7
15-May-20,27.27777778,14.22222222,48.3,2.9950827,1009.14422,22.3
16-May-20,30,15.61111111,44.6,3.263299061,1009.14422,23.4
17-May-20,32.33333333,11.38888889,32.1,3.129190881,1009.14422,24
18-May-20,30.44444444,13.33333333,36.4,2.9950827,1009.14422,24.1
19-May-20,31.88888889,12.83333333,33.4,3.531515422,1005.75783,24.6
20-May-20,29.27777778,13.22222222,38.7,2.816271793,1002.37144,24.9
21-May-20,25.83333333,16.16666667,57.4,2.637460885,1002.37144,25
22-May-20,22.22222222,16.72222222,72.4,6.079570854,1002.37144,23.7
23-May-20,20.77777778,-0.944444444,25.7,9.074653554,1005.75783,22.8
24-May-20,21.83333333,0.222222222,25.4,8.225301743,1009.14422,21.7
25-May-20,23.16666667,5.444444444,35.7,5.14081359,1009.14422,21.3
26-May-20,20.11111111,14,69.6,2.816271793,1009.14422,20.7
27-May-20,19.38888889,14.38888889,73.9,3.442109969,1009.14422,20.8
28-May-20,19.38888889,13.33333333,69.2,5.27492177,1005.75783,20.7
29-May-20,18.77777778,10.38888889,60.2,5.766651766,1009.14422,20.4
30-May-20,19.22222222,12.83333333,67.7,2.682163612,1009.14422,20.7
31-May-20,19.05555556,14,73.6,2.905677246,1009.14422,21.1
1-Jun-20,17.61111111,12.77777778,74.2,3.755029057,1005.75783,21
2-Jun-20,20.38888889,11.83333333,58.9,4.380867233,998.98505,20.5
3-Jun-20,19.44444444,14,71.8,2.860974519,1002.37144,20.8
4-Jun-20,19.83333333,15.44444444,76.5,2.771569066,1009.14422,21.1
5-Jun-20,20.77777778,13.77777778,66.5,2.235136343,1009.14422,21.3
6-Jun-20,23.61111111,10.83333333,47.4,2.458649978,1005.75783,21.6
7-Jun-20,24.27777778,6.166666667,32.8,2.771569066,1002.37144,21.8
8-Jun-20,23.27777778,9.888888889,44.9,2.413947251,1002.37144,22.2
9-Jun-20,22.11111111,16.33333333,70.8,2.235136343,1002.37144,22.6
10-Jun-20,21.66666667,17.94444444,80.1,2.190433616,1002.37144,23.2
11-Jun-20,22.44444444,18.22222222,78.4,2.816271793,1002.37144,23.3
12-Jun-20,22.22222222,17.5,74.9,3.531515422,1002.37144,23.5
13-Jun-20,22.27777778,15.83333333,67.8,3.620920876,998.98505,23.6
14-Jun-20,21.94444444,16.77777778,73.2,2.413947251,1002.37144,23.8
15-Jun-20,22.66666667,16.94444444,71.3,2.503352705,1005.75783,23.8
16-Jun-20,23.16666667,18.5,76.1,2.324541797,1002.37144,23.8
17-Jun-20,23.5,19.22222222,77.6,2.548055431,1002.37144,24.3
18-Jun-20,23.77777778,16.27777778,63.9,2.816271793,998.98505,24.8
19-Jun-20,29.22222222,11.27777778,33.9,7.55476084,998.98505,24.6
20-Jun-20,28.94444444,12.94444444,38.7,6.258381761,1002.37144,24.3
21-Jun-20,24.88888889,16.11111111,59.2,2.950379973,998.98505,24.2
22-Jun-20,23.94444444,15.88888889,62.4,3.263299061,1002.37144,24.2
23-Jun-20,23.61111111,19.5,79.2,3.218596334,1005.75783,24.4
24-Jun-20,23.88888889,17.77777778,69.9,2.816271793,1009.14422,24.5
25-Jun-20,26.27777778,17.33333333,59.9,2.905677246,1005.75783,25.2
26-Jun-20,29.16666667,16.38888889,48.5,3.129190881,1002.37144,25.8
27-Jun-20,31.27777778,15.22222222,41,3.978542691,1002.37144,26.3
28-Jun-20,31.16666667,14.27777778,39.4,4.112650872,998.98505,26.3
29-Jun-20,29.38888889,17.27777778,51.7,2.9950827,998.98505,26.5
30-Jun-20,27.05555556,20.72222222,69.7,2.324541797,995.59866,26.9
1-Jul-20,31,13.5,42.4,3.576218149,998.98505,27.2
2-Jul-20,31.11111111,16.5,47.7,3.71032633,998.98505,27.4
3-Jul-20,29.55555556,18,55.5,2.9950827,998.98505,27.5
4-Jul-20,28.61111111,19.83333333,60.7,2.413947251,998.98505,27.9
5-Jul-20,29.33333333,21.77777778,67.5,3.129190881,995.59866,28.2
6-Jul-20,28.66666667,22.61111111,71.7,2.816271793,995.59866,28.2
7-Jul-20,27.05555556,23.22222222,80.6,3.352704515,995.59866,28
8-Jul-20,26.38888889,20.94444444,72.7,2.592758158,998.98505,28
9-Jul-20,27.94444444,21.55555556,69.4,2.503352705,1002.37144,28.5
10-Jul-20,31.16666667,17.27777778,50,3.71032633,998.98505,28.5
11-Jul-20,31.5,17.44444444,47,3.978542691,998.98505,28.5
12-Jul-20,29.61111111,20.22222222,59,2.905677246,995.59866,28.7
